id,normal_1,normal_2,day3_1,day3_2,day3_3,day7_1,day7_2,day7_3,day14_1,day14_2
ENSMUSG00000037686,947.551,726.611,248.242,264.337,328.942,299.652,228.49,145.06,98.5993,73.6054
ENSMUSG00000027831,862.786,723.125,533.93,685.522,715.995,616.029,508.487,379.844,450.574,523.818
ENSMUSG00000031095,3200.78,2861.29,4164.02,4712.34,4375.69,3405.46,4387.3,3949.9,3475.99,3261.43
ENSMUSG00000034931,1077.79,1114.61,1534.6,1710.46,1610.67,1512.13,1709.42,1718.3,1776.72,1891.66
ENSMUSG00000074582,8072.54,6993.57,7062.99,7940.43,7465.77,6168.66,7165.16,5999.39,5070.07,4830.31
ENSMUSG00000018363,783.321,725.478,884.751,998.636,950.886,771.647,828.218,782.808,761.006,741.284
ENSMUSG00000053580,2124.29,1816.14,1385.36,1394.25,1506.94,1305.15,1341.87,1219.75,1140.36,1224.67
ENSMUSG00000034685,23.4588,20.6916,34.4725,29.8549,27.7895,39.1734,45.6663,42.1794,49.525,44.6052
ENSMUSG00000020687,820.38,792.888,1211.61,1515.98,1260.13,1118.38,1220.78,1314.15,1089.42,1193.07
ENSMUSG00000050910,109.12,98.3702,280.682,316.314,278.318,283.994,385.149,330.174,471.042,454.433
ENSMUSG00000042446,842.858,795.636,1161.42,1462.86,1327.68,1309.05,1353.74,1434.74,1289.13,1495.64
ENSMUSG00000050390,1039.26,990.917,821.836,968.45,856.715,960.884,1026.24,736.901,870.119,592.963
ENSMUSG00000020758,605.151,503.724,2002.62,1978.34,1812.07,1495.5,2100.6,1881.62,3905.1,3369.49
ENSMUSG00000005045,3687.2,3177.36,3672.39,4039.27,3943,3444.8,3694.35,3736.67,3600.67,3799.52
ENSMUSG00000033295,4493.02,4142.84,3421.11,3453.79,3459.99,3972.71,3926.42,3038.08,2554.1,2482.97
ENSMUSG00000044700,321.929,362.001,394.776,474.792,404.182,423.709,484.895,498.5,489.175,505.639
ENSMUSG00000028559,2869.61,2380.31,2650.85,2728.72,2730,2204.84,2670.8,2426.84,2473.94,2223.59
ENSMUSG00000039410,98.592,120.122,135.573,130.714,124.5,165.346,211.482,148.639,169.737,150.54
ENSMUSG00000033253,217.856,213.9,227.616,287.653,244.631,228.345,272.833,261.227,205.858,212.467
ENSMUSG00000037270,589.942,579.548,615.074,714.425,662.17,549.759,579.071,552.458,461.082,491.106
ENSMUSG00000040711,92.0371,70.2514,268.294,304.797,268.927,243.305,341.275,354.025,447.027,440.006
ENSMUSG00000034255,364.713,334.562,403.881,483.798,443.117,422.948,503.264,481.498,376.207,354.204
ENSMUSG00000064127,758.641,701.444,1114.98,1300.8,1185.45,1099.65,1236.04,1231.31,1059.8,1107.89
ENSMUSG00000051557,205.476,182.065,212.807,255.398,221.634,214.61,237.982,240.95,159.361,159.582
ENSMUSG00000078515,1947.57,1664.88,1949.47,2331.63,2134.27,1976.59,1708.96,1823.56,1868.14,1768.63
ENSMUSG00000031093,857.114,742.572,1142.41,1226.84,1138.96,1162.87,1340.85,1299.23,1425.71,1511.41
ENSMUSG00000073139,264.552,215.806,213.929,240.173,245.954,214.045,257.186,201.029,209.325,210.156
ENSMUSG00000044150,53.7726,50.4606,92.5595,120.572,95.5496,94.663,114.431,117.907,104.215,114.115
ENSMUSG00000079487,422.632,421.487,618.432,747.942,655.975,667.108,698.336,709.389,608.668,715.655
ENSMUSG00000040506,107.977,103.956,126.636,130.246,137.336,128.301,129.85,137.892,115.41,115.939
ENSMUSG00000026933,370.349,367.804,621.457,767.015,656.794,520.162,580.878,617.248,615.411,530.807
ENSMUSG00000037703,325.823,361.676,210.485,199.131,201.208,233.697,182.158,117.965,151.502,99.0083
ENSMUSG00000006471,168.321,149.38,183.302,188.525,185.114,168.682,185.242,167.97,170.973,129.444
ENSMUSG00000048707,1542.1,1457.37,1669.61,2187.82,1805.66,1419.31,1310.42,1475.21,890.363,786.69
ENSMUSG00000040272,230.434,224.617,235.208,281.983,257.155,307.096,323.886,331.701,282.762,318.197
ENSMUSG00000050323,616.367,510.135,318.652,349.152,328.451,264.163,241.375,200.135,129.436,113.409
ENSMUSG00000040720,952.001,1180.27,1496.68,1693.92,1558.07,1454.93,1676.44,1573.6,1499.52,1561.27
ENSMUSG00000026928,12.5594,9.10383,52.7943,55.6965,45.5415,49.4538,51.4855,55.0364,74.4163,87.1433
ENSMUSG00000026927,97.9646,82.3818,157.572,163,163.584,164.034,211.31,171.733,186.476,150.786
ENSMUSG00000036646,1163.17,1089.63,1984.19,2327.17,2151.36,1639.89,2007.57,2095.43,1889.29,1722.59
ENSMUSG00000036833,1341.86,1138.04,1204.22,1357.78,1286.98,1006.7,1274.75,1108.02,998.284,1022.21
ENSMUSG00000026939,408.317,336.971,221.526,255.438,234.389,171.81,155.828,152.01,98.1441,126.41
ENSMUSG00000028849,223.516,218.265,483.877,591.447,505.103,428.653,505.522,550.74,712.227,583.722
ENSMUSG00000028573,3536.1,3122.3,1928.09,2181.44,2015.06,1717.22,1732.74,1531.82,908.7,811.017
ENSMUSG00000074796,271.609,329.803,531.789,614.57,480.439,512.322,558.805,451.119,343.676,395.088
ENSMUSG00000045205,218.588,177.257,225.053,235.505,240.778,179.677,246.388,257.766,195.5,202.737
ENSMUSG00000028248,133.666,109.878,178.453,176.377,168.196,168.056,243.083,168.98,183.622,173.519
ENSMUSG00000038368,2751.72,2374.23,2494.52,2923.43,2828.41,2024.6,2300.85,2290.2,1944.69,2017.09
ENSMUSG00000070985,4117.14,3136.27,2840.98,3184.94,3248.74,1737.54,2260.11,1719.18,808.78,587.836
ENSMUSG00000057110,95.3091,88.794,134.841,152.051,118.554,117.255,133.563,134.549,124.386,145.129
ENSMUSG00000038764,200.496,166.484,140.636,157.967,140.534,148.187,140.299,136.309,133.31,127.335
ENSMUSG00000041351,467.963,435.042,104.235,131.119,118.655,249.313,228.419,131.8,97.0028,97.4701
ENSMUSG00000045180,1284.81,1212.43,1359.42,1633.55,1429.2,1410.58,1507.34,1288.07,1106.74,994.855
ENSMUSG00000070972,82.3804,79.9092,109.326,130.243,125.402,108.174,100.796,101.809,144.657,117.705
ENSMUSG00000066036,11808.7,10461.4,12434.3,13581.4,13670.3,10583.4,12219.7,11019.3,10574.4,10440.6
ENSMUSG00000078234,1492.27,1326.68,775.994,932.74,782.728,884.758,841.588,725.904,525.252,643.787
ENSMUSG00000036053,1463.9,1269.7,2042.96,2438.9,2103.17,2526.55,2815.4,2582.79,2953.22,3154.46
ENSMUSG00000027384,1133.27,1020.14,639.188,738.69,702.752,609.23,605.657,512.548,387.274,352.136
ENSMUSG00000016255,1936.69,2059.33,2489.33,2664.32,3085.6,1957.16,2213.36,1832.95,2599.79,1852.97
ENSMUSG00000027304,1491.74,1399.86,2075.8,2448.3,2134.86,2090.6,2383.2,2433.92,2255.88,2192.86
ENSMUSG00000036617,2954.55,2822.23,5160.92,6218.75,5348.93,5068.22,6143.3,6624.98,6745.49,6616
ENSMUSG00000074652,118.898,105.249,275.384,282.649,258.324,282.876,346.003,333.153,354.125,356.732
ENSMUSG00000031303,1314.18,1197.65,1054.49,1133.3,1183.93,1043.98,1030.67,935.754,716.725,649.436
ENSMUSG00000042133,817.524,868.508,1187.51,1588.81,1273.42,1381.46,1369.07,1591,1280.59,1458.31
ENSMUSG00000026768,1114.53,964.885,1020.71,1137.48,1034.42,1163.72,1490.09,959.649,1169.28,1095.12
ENSMUSG00000050199,471.169,425.102,375.487,385.848,433.633,330.131,362.798,339.79,249.078,253.925
ENSMUSG00000033526,1125.41,1066.66,1640.05,1905.38,1706.32,1436.59,1621.56,1479.05,1166.08,1120.52
ENSMUSG00000027070,84182.8,73209.9,28751.2,30727.9,32857.5,30133.6,24901.2,20066.4,10926.1,7817.55
ENSMUSG00000040706,223.575,158.686,76.0814,103.511,111.044,99.2107,89.4276,51.618,29.2424,26.7923
ENSMUSG00000041936,7244.19,6759.55,8577.27,9490.6,8400.3,8946.04,11842.9,9295.68,12122.1,14053.8
ENSMUSG00000051747,223.83,171.159,212.113,223.679,225.985,200.465,286.052,237.399,262.469,245.515
ENSMUSG00000026819,1635.92,1310.06,902.359,995.245,946.359,770.268,739.19,648.156,546.134,491.41
ENSMUSG00000025815,13649.4,12341.1,5188.27,5417.08,6223.99,3913.03,3497.56,2541.24,1412.74,894.71
ENSMUSG00000074704,447.312,504.076,181.886,249.114,229.664,229.491,172.015,162.533,87.9572,109.214
ENSMUSG00000041975,124.092,98.1814,90.5005,89.8454,84.6777,69.6628,74.3541,66.3992,47.9925,33.9391
ENSMUSG00000028369,395.222,510.745,1045.15,1120.28,951.888,985.109,954.449,914.514,1423.28,1405.97
ENSMUSG00000027074,143.564,123.628,163.823,163.542,169.51,204.863,219.789,193.514,217.951,191.702
ENSMUSG00000035437,3648.64,3318.57,3424.17,4057.04,3591.63,3393.21,3961.48,3598.64,3245.17,3249.14
ENSMUSG00000033943,51.6894,43.2556,73.8472,97.4891,81.4244,61.475,85.4663,89.7938,74.366,75.4416
ENSMUSG00000040964,1296.16,1188.43,1767.92,2121.73,1835.03,1715.47,1990.99,1804.55,1780.2,1672.7
ENSMUSG00000032572,120.742,131.332,178.121,144.858,149.35,754.502,351.939,145.732,626.22,517.415
ENSMUSG00000074576,1589.23,1414.37,1273.91,1522.91,1317.44,1098.87,1210.56,1096.14,938.37,867.479
ENSMUSG00000057421,726.643,649.132,1230.83,1382.47,1301.74,1181.81,1492.39,1420.06,1320.22,1383.21
ENSMUSG00000007880,1324.39,1193.42,2256.04,2514,2182.21,2062.87,2639.66,2484.29,2584.99,2474.94
ENSMUSG00000061751,325.245,300.63,415.749,426.822,468.674,339.256,411.158,360.653,445.056,456.081
ENSMUSG00000039219,294.429,312.262,426.33,519.193,436.863,434.594,531.608,487.57,467.452,507.876
ENSMUSG00000019951,3211.13,2987.04,3100.49,3653.56,3263.7,2834.67,3021.83,2768.12,2290.27,2166.67
ENSMUSG00000030313,738.931,638.243,557.7,675.336,606.906,517.786,561.58,515.756,413.22,451.294
ENSMUSG00000048495,664.652,580.193,277.318,339.41,324.178,281.132,252.694,191.893,169.143,140.706
ENSMUSG00000010453,326.938,276.529,365.44,446.601,357.547,359.783,379.582,413.436,357.424,346.746
ENSMUSG00000053286,931.818,834.785,1198.43,1442.48,1356.08,1084.02,1259.38,1225.21,1020.52,1101.49
ENSMUSG00000036661,2248.8,1975.57,2035.64,2361.02,2246.99,1923.88,2237.31,2012.51,1729.43,1598.22
ENSMUSG00000047986,1081.43,1004.37,1120.96,1227.45,1106.39,949.416,1159.31,926.431,491.551,316.496
ENSMUSG00000057133,371.49,336.755,449.371,514.629,484.005,425.623,500.879,477.202,393.917,448.196
ENSMUSG00000042473,1914.94,1672.63,1651.78,1882.12,1798.14,1384.53,1532.86,1381.36,1340.81,1262.5
ENSMUSG00000040061,45.9212,42.8207,138.982,159.72,144.274,183.252,190.926,233.233,234.772,282.62
ENSMUSG00000037110,2985.3,2673.14,2801.51,3240.86,3121.12,2578.14,3039.29,2925.42,2391.56,1996.44
ENSMUSG00000026790,276.02,265.551,355.579,427.576,375.018,337.814,435.08,377.803,322.76,428.418
ENSMUSG00000039787,15.9207,19.9674,79.6819,86.8926,75.8297,61.8133,106.834,90.6689,166.94,145.368
ENSMUSG00000035944,1793.59,1708.35,1077.87,1193.02,1193.73,1245.76,1242.05,1001.12,846.213,797.974
ENSMUSG00000021311,2037.35,1717.56,2318.73,2699.66,2468.18,2099.37,2492.88,2376.15,2473.41,2473.89
ENSMUSG00000033769,2277.26,2026,3191,3920.88,3362.4,3163.92,3848.63,3727.83,3553.79,3775.92
ENSMUSG00000021993,2525.58,2027.02,1422.69,1559.97,1537,1288.89,1154.26,1082.87,820.973,785.82
ENSMUSG00000038611,198.736,229.449,206.01,308.153,207.773,271.08,216.778,283.869,205.713,254.971
ENSMUSG00000061759,998.896,905.292,1067.94,1170.24,1080.68,1023.44,1164.21,1030.29,962.691,950.085
ENSMUSG00000026721,1547.75,1409.02,1130.73,1283.1,1202.82,1200.45,1285.4,1053.16,837.585,881.651
ENSMUSG00000041445,1495.79,1303.09,1742.74,1812.17,1698.12,1751.36,1996.09,1401.58,1749.17,1325.17
ENSMUSG00000038024,3556.26,3184.52,4289.15,4927.47,4537,3987.19,4809.84,4282.28,3730.18,3786.88
ENSMUSG00000022799,160.438,152.354,229.368,257.622,210.376,204.336,236.55,206.199,234.072,200.754
ENSMUSG00000043067,84.3041,71.449700000000007,164.588,182.571,166.709,195.926,220.762,201.052,242.831,274.945
ENSMUSG00000021922,803.382,1218.79,10742.3,10255.5,18758.6,4463.99,4383.63,3460.38,7190,5328.78
ENSMUSG00000071573,1083.35,940.865,512.489,603.549,551.442,448.924,419.42,387.462,278.773,271.895
ENSMUSG00000024251,1670.88,1430.2,2335.73,2606.38,2438.2,1860.31,1995.2,1921.25,1827.65,1660.05
ENSMUSG00000013236,780.531,711.174,428.066,464.859,477.706,608.316,567.171,473.717,473.697,496.954
ENSMUSG00000033909,51.19,45.6452,59.8912,55.9235,60.488,50.147,51.6696,55.8999,48.5181,41.8694
ENSMUSG00000078695,1401.77,1137.59,678.584,714.844,698.391,573.996,501.864,450.398,255.853,239.742
ENSMUSG00000029047,853.89,759.939,366.416,469.785,467.972,340.297,332.744,268.861,186.456,174.979
ENSMUSG00000039813,152.061,155.427,232.7,251.943,217.58,221.527,251.71,195.832,228.618,212.712
ENSMUSG00000038844,1841.55,1662.21,1756.16,2006.18,1884.93,1755.08,1986.78,1679.6,1579.16,1505.88
ENSMUSG00000073016,135.15,157.296,305.43,321.076,306.726,320.356,377.73,354.759,384.767,354.571
ENSMUSG00000028423,655.433,647.52,828.108,994.13,864.013,773.706,874.558,827.087,687.392,691.787
ENSMUSG00000028514,7232.42,6509.24,6389.65,7430.25,7042.09,5558.68,6526.43,5647.7,4651.77,4673.26
ENSMUSG00000041161,148.767,119.526,182.033,196.986,164.162,158.41,187.198,165.152,162.006,149.465
ENSMUSG00000055296,801.807,675.92,670.689,701.384,724.113,636.333,677.674,561.466,598.757,530.18
ENSMUSG00000037475,2539.83,2282.12,3677.61,4190.83,3841.44,3583.06,4242,4298.27,3696.77,3944.13
ENSMUSG00000061689,565.561,516.922,994.705,1207.91,982.373,967.824,1328.34,1262.6,1150.99,1157.02
ENSMUSG00000066438,28.4962,33.9552,17.4312,18.4244,21.0491,22.3971,20.8235,16.2126,23.8984,21.6606
ENSMUSG00000013629,2814.46,2590.87,7038.1,8029.18,7218.76,4955.08,5828.55,6070.72,6300.71,6003.28
ENSMUSG00000050730,845.838,767.378,774.36,942.783,831.065,924.335,969.173,1045.84,765.33,800.747
ENSMUSG00000034653,946.256,990.883,1099.77,1207.67,1083.61,1005.15,1003.94,950.919,1021.67,803.342
ENSMUSG00000036990,527.161,519.549,665.528,807.03,723.843,686.181,761.558,749.106,782.651,686.429
ENSMUSG00000057614,4176.68,3782.35,3485.15,3836.36,3383.68,3100.72,3490.97,3159.89,3094.43,3001.32
ENSMUSG00000020154,611.953,561.442,888.635,1002.64,835.117,768.143,1095.93,879.043,900.793,847.194
ENSMUSG00000038495,811.34,735.644,1028.07,1135.18,1058.58,814.135,1018.1,944.564,944.231,824.431
ENSMUSG00000055024,1132.44,1062.78,2037.21,2388.52,2170.91,2127.18,2594.88,2480.73,2276.92,2291.79
ENSMUSG00000020865,330.573,318.042,1334.34,1374.25,1342.65,1183.59,1702.25,1434.99,1909.49,1751.49
ENSMUSG00000034610,854.923,782.289,1443.67,1724.03,1545.74,1461.74,1765.1,1770.61,1638.28,1806.46
ENSMUSG00000038102,2350.64,2105.72,2108.51,2455.89,2353.53,1815.2,2065.01,2052.02,1717.31,1740.74
ENSMUSG00000052331,830.351,784.236,1341.22,1485.31,1317.8,1467.95,1646.62,1458.72,1745.87,1847.31
ENSMUSG00000036606,6111.93,5648.25,5729.3,6380.12,5865.08,5703.42,6865.58,5791.96,5858.92,5703.34
ENSMUSG00000044447,2627.71,2400.72,2929.28,3396.83,3017.01,2447.94,3010.08,2842.82,2547.63,2553.49
ENSMUSG00000010608,1859.12,1878.83,2827.57,3356.92,3047.58,2895.64,3228.86,3389.83,2994.87,3045.33
ENSMUSG00000022401,782.792,702.859,657.419,733.874,694.253,645.932,640.362,590.637,414.299,358.014
ENSMUSG00000000416,149.249,151.968,191.246,233.861,203.926,182.526,218.075,193.118,146.723,147.033
ENSMUSG00000048022,605.397,521.718,174.214,189.787,214.545,199.709,180.129,128.007,103.591,79.1373
ENSMUSG00000030059,1918.95,1719.06,2081.54,2224.79,2023.4,1908.21,2155.72,1830.16,1841.79,1680.79
ENSMUSG00000090272,1436.51,1250.3,3460.69,4033.76,3250.55,3562.01,4282.02,4915.05,5103.12,5801.27
ENSMUSG00000094410,30.3987,34.7651,44.7611,41.7468,53.5101,38.6929,45.6458,40.6528,48.2239,45.0255
ENSMUSG00000102049,30.3987,34.7651,44.7611,41.7468,53.5101,38.6929,45.6458,40.6528,48.2239,45.0255
ENSMUSG00000066894,209.739,219.167,756.249,836.448,728.6,681.831,948.816,824.505,901.571,775.957
ENSMUSG00000079003,34.0766,37.3588,61.2193,79.9237,66.3884,66.2213,72.2723,79.7219,83.3353,92.7361
ENSMUSG00000071054,2212.44,2027.33,3471.52,3964.14,3471.36,3815.82,4478.67,4431.57,4021.14,4034.87
ENSMUSG00000029376,165.238,126.093,136.03,160.964,148.759,145.891,170.026,151.652,146.879,145.781
ENSMUSG00000048701,1134.14,1057.56,1354.42,1608.53,1400.02,1324.55,1448.41,1350.4,1271.78,1174.83
ENSMUSG00000096199,605.491,528.987,703.89,807.652,723.251,723.959,857.706,803.77,717.112,648.434
ENSMUSG00000037455,44.7809,46.051,43.8898,38.4654,56.5541,56.9531,57.9267,49.7624,49.6573,51.0134
ENSMUSG00000026103,10025.9,9032.68,11063.1,12499,11225.9,10186.4,12070.9,10730,7280.72,6906.35
ENSMUSG00000027194,347.927,299.26,424.729,467.011,458.888,355.22,422.36,409.745,449.411,422.3
ENSMUSG00000036862,162.773,195.31,391.261,432.298,350.918,489.013,525.732,446.597,646.352,581.964
ENSMUSG00000038774,4007.9,3523.31,5667.35,6567.05,5999.69,4618.95,5428.7,5273.14,4873.03,4677.97
ENSMUSG00000078671,744.543,686.669,971.107,1158.26,1037.47,1029.14,1199.43,1111.97,1112.84,1082.99
ENSMUSG00000030592,280.263,218.982,309.105,300.146,277.281,265.557,293.07,254.404,282.113,228.451
ENSMUSG00000051495,534.723,521.195,945.464,1163.86,942.358,950.354,1155.9,1186.15,1121.66,1070.19
ENSMUSG00000021313,375.91,412.415,341.52,284.434,298.383,326.465,271.875,183.54,320.691,179.938
ENSMUSG00000020609,1395.66,1833.36,5704.8,5387.54,8457.39,2896.44,3070.72,2283.23,4793.35,2323.89
ENSMUSG00000021684,407.389,423.914,333.282,352.242,368.577,356.89,368.481,307.571,323.32,328.913
ENSMUSG00000070327,6558.52,5650.96,13868.7,16710.4,15110.7,11781.6,14805.5,14780.2,12769.3,13341.7
ENSMUSG00000054889,2793.43,3335.37,5451.53,5897.46,4830.97,5985.91,7870.74,6709.11,7028.93,7891.91
ENSMUSG00000044791,1436.86,1144.16,1252.16,1465.26,1330.9,1154.18,1352.06,1236.16,1029.5,1027.7
ENSMUSG00000032254,43.2784,30.4382,382.755,466.867,429.515,161.864,173.285,171.175,130.477,173.804
ENSMUSG00000035851,658.934,640.337,866.046,1052.42,873.201,747.469,939.126,929.327,771.471,840.961
ENSMUSG00000030223,70.6871,68.6788,185.502,209.262,206.93,276.59,326.73,330.41,374.024,417.043
ENSMUSG00000032220,1895.47,1725.49,3619.09,4156.04,3619.29,3036.43,4094.2,4170.62,4204.89,4912.59
ENSMUSG00000084883,237.156,250.193,165.309,189.718,182.817,180.337,165.441,148.087,130.851,121.729
ENSMUSG00000075254,129.767,113.886,213.1,233.232,213.909,199.43,240.941,220.671,288.43,245.251
ENSMUSG00000056602,575.898,545.724,838.009,913.316,792.797,682.11,837.121,784.858,879.305,905.707
ENSMUSG00000091264,40.7224,40.9621,47.3956,40.9808,49.5725,58.9766,50.7284,59.1593,62.1749,63.5693
ENSMUSG00000022621,58.5781,143.126,92.9124,96.7263,78.1357,101.984,81.2869,96.0975,102.685,93.2672
ENSMUSG00000027580,718.605,591.336,1738.33,2121.97,1840.97,1272.9,1534.38,1581.36,1664.59,1584.64
ENSMUSG00000006005,7617.77,7155.48,11181.5,12795.2,11349.5,12017.2,15393,13709.7,12370,12675.2
ENSMUSG00000025555,2697.32,2408.72,3086.57,3445.76,3185.96,3217.91,3839,3469.21,3662,3299.82
ENSMUSG00000022272,1116.12,1012.77,1871.86,2143.13,2051.28,1672.55,1929.41,1851.04,1858.92,1813.82
ENSMUSG00000047586,2564.42,2092.72,1085.67,1206.29,1043.31,633.222,567.698,287.095,142.03,82.6965
ENSMUSG00000067851,4703.78,4175.04,4638.15,5433.08,4854.54,4194.66,4840.97,4429.82,3747.8,3735.67
ENSMUSG00000040022,902.977,894.978,971.026,1236.11,1040.94,1144.9,1267.67,1191.89,1046.75,926.629
ENSMUSG00000026219,3165.83,3024.42,4415.51,5035.76,4583.56,4122.73,4710.5,4659.02,4144.28,3949.46
ENSMUSG00000069601,16021.3,14465.3,9986.11,11689.2,10661.7,8297.17,9438.58,7291.18,5229.15,4600.79
ENSMUSG00000000628,2876.01,2590.67,5009.53,4738.71,4097.37,3552.32,4667.34,4981.51,7552.43,5883.7
ENSMUSG00000026509,4294.45,3933.79,6996.36,8017.21,7075.4,6727.12,7943.25,7360.38,7695.41,7472.87
ENSMUSG00000040118,2082.18,1948.84,2347.56,2608.57,2317.51,3114.93,4212.23,3781.85,5552.3,6068.35
ENSMUSG00000024381,2264.89,2132.43,3267.56,3905.07,3390.72,3136.46,3548.52,3651.93,3385.19,3317.51
ENSMUSG00000048915,43.4642,36.9076,107.942,121.194,119.681,123.655,160.579,140.396,120.479,179.832
ENSMUSG00000027879,2166.6,1890.58,2401.75,2813.82,2469.65,1991.42,2452.55,2327.11,2080.16,2036.13
ENSMUSG00000006307,147.182,292.4,278.946,193.045,159.349,296.068,141.995,156.598,440.885,207.371
ENSMUSG00000022048,4001.17,3908.28,5550.96,6444.05,5243.9,6851.76,8398.24,7977.79,9121.59,8797.81
ENSMUSG00000001123,948.74,910.728,2288.27,2684.13,2223.99,2773.32,3265.03,3451.04,4005.37,4688.62
ENSMUSG00000001964,363.818,316.426,649.747,674.456,609.35,478.329,754.945,594.535,754.047,599.098
ENSMUSG00000024955,88.0179,74.0222,62.7396,55.88,68.1978,76.347,76.8951,57.248,52.4074,42.1245
ENSMUSG00000042535,2026.29,1951.65,2490.23,2862.93,2633.66,2495.52,2723.19,2507.23,2354.17,2326.42
ENSMUSG00000025134,1054.79,1111.28,1407.17,1815.36,1408.13,1610.89,1693.11,1930.36,1726.4,1772.57
ENSMUSG00000013663,327.269,264.79,300.532,369.987,336.493,360.469,379.033,371.445,387.276,434.633
ENSMUSG00000026797,2366.96,2176.82,2801.98,3178.56,2641.1,2675.94,3369.4,2974.69,3165.71,3222.23
ENSMUSG00000015337,1766.32,1436.88,943.231,1110.72,1118.97,987.921,905.277,659.105,476.642,480.392
ENSMUSG00000028158,5794.16,5209.56,2290.14,2288.24,2571.48,1693.82,1598.82,1348.46,976.249,850.544
ENSMUSG00000028708,127.026,118.118,175.569,226.502,195.287,178.069,251.559,265.469,256.275,282.892
ENSMUSG00000020669,141.854,140.46,104.162,129.062,113.771,111.2,138.182,103.657,112.138,111.589
ENSMUSG00000014426,1425.55,1189,1138.22,1382.21,1251.91,908.226,1149.81,1192.88,970.95,952.422
ENSMUSG00000036112,2850.2,2756.21,3142.76,3781.58,3201.97,2840.56,3129.77,3048.09,2419.63,2350.39
ENSMUSG00000022875,1422.32,2289.71,8206.79,7455.76,11602.7,5828.19,6276.72,6300.35,9290.08,8622.64
ENSMUSG00000035547,812.82,693.11,1171.5,1172.41,1067.53,1117.75,1443.76,1154.77,1774.59,1626.6
ENSMUSG00000021125,182.081,176.612,998.401,1207.47,1079.87,742.076,1038.32,773.982,423.236,415.877
ENSMUSG00000018428,1716.85,1558.35,1741.47,1996.62,1919.3,1667.71,1777.79,1381.95,989.113,685.504
ENSMUSG00000025887,281.208,239.931,584.843,765.048,618.127,638.834,702.919,826.422,1169.26,1068.61
ENSMUSG00000027997,1153.54,1042.57,1142.28,1268.71,1198.19,1357.78,1594.62,1397.64,1472.83,1425.85
ENSMUSG00000005686,903.837,1086.8,2442.98,2325.97,2030.7,1475.13,2118.02,1716.61,1536.52,1331.85
ENSMUSG00000022324,253.993,203.854,589.231,558.587,600.281,897.882,1331.67,806.661,1167.6,1355.96
ENSMUSG00000059921,126.008,127.681,88.5068,85.1809,82.2903,90.6676,85.5399,84.255,77.458,80.1938
ENSMUSG00000020664,23070.9,18963.1,10017,11358.4,10873.7,7445.06,7597.44,6120.96,4294.8,3552.08
ENSMUSG00000030271,44.232,41.3334,58.0093,63.2535,70.7447,54.968,63.3178,54.8271,58.9662,57.7398
ENSMUSG00000024613,1836.03,1948.78,4005.03,4643.01,3678.28,4692.53,5949.75,6344.33,5434.21,5258.64
ENSMUSG00000029238,416.652,333.592,360.437,370.228,375.704,317.285,373.539,356.166,391.651,374.107
ENSMUSG00000029193,762.174,671.41,195.183,182.551,223.899,253.022,218.825,159.288,100.894,95.865
ENSMUSG00000031865,5471.21,4900.52,5272.11,5991.87,5548.97,4965.45,5755.57,5035.07,4891.49,4627.13
ENSMUSG00000000282,173.406,173.116,313.988,342.463,310.207,305.344,384.143,368.946,430.061,395.569
ENSMUSG00000035064,99.8396,113.062,137.79,164.188,145.561,177.61,175.581,163.916,224.122,189.331
ENSMUSG00000026315,757.099,660.906,879.118,986.573,923.706,861.559,1037.03,890.55,737.29,709.752
ENSMUSG00000025289,1732.41,1494.19,1815.1,1924.13,1798.02,1475.69,1657.3,1478.33,1568.58,1387.45
ENSMUSG00000024456,4470.45,4308.89,8754.09,9937.96,8554.04,7391.96,9242.7,8539.08,8669.51,8068.97
ENSMUSG00000020929,4769.38,4366.31,7121.84,7970.3,7186.42,6494.32,8245.33,7784.54,7420.42,7363.49
ENSMUSG00000030400,1777.97,1667.66,1579.99,1850.08,1748.46,1492.03,1749.15,1590.12,1485.1,1445.84
ENSMUSG00000090035,538.496,465.501,869.177,895.97,874.382,598.03,788.791,705.443,774.189,709.994
ENSMUSG00000022103,57.3249,56.9747,238.829,279.898,248.991,171.731,298.389,274.776,251.423,260.266
ENSMUSG00000018199,1787.73,1540.66,1632.31,1840.26,1735.24,1603.01,1851.47,1674.59,1527.44,1609.87
ENSMUSG00000070002,222.572,196.351,400.637,520.029,416.162,278.32,353.723,370.365,409.473,393.811
ENSMUSG00000031834,382.723,325.972,401.65,437.004,454.18,381.475,472.641,425.912,379.881,386.243
ENSMUSG00000022610,1007.02,982.583,1266.77,1514.61,1362.39,1289.16,1539.44,1367.19,1471.14,1330.04
ENSMUSG00000000420,1200.16,1038.66,1174.91,1337.57,1274.65,1029.26,1136.36,1074.27,1079.53,967.284
ENSMUSG00000034171,1823.13,1588.62,853.253,888.042,872.277,736.024,730.408,629.893,489.736,431.171
ENSMUSG00000024847,1492.59,1405.32,2155.84,2564.76,2252.33,1973.83,2277.79,2143.04,2231.36,2020.35
ENSMUSG00000097319,1492.59,1405.32,2155.84,2564.76,2252.33,1973.83,2277.79,2143.04,2231.36,2020.35
ENSMUSG00000059714,2832.34,2635.55,3774.75,4315.54,3959.8,3455.27,4524.29,4122.44,3883.52,3650.61
ENSMUSG00000063160,528.769,450.412,356.847,476.569,406.006,452.679,451.688,431.571,424.007,337.116
ENSMUSG00000023829,3361.25,3043.26,756.962,760.637,870.48,854.195,619.05,426.103,321.61,239.339
