mirna,day14_1,day14_2,day14_3,day14_4,day3_1,day3_2,day3_3,day3_4,day7_1,day7_2,day7_3,day7_4,normal_1,normal_2,normal_3
mmu-miR-6964-5p,-1.71681819934708,-1.70661739428464,-1.71956803397673,-1.70866170396078,-1.72221380841111,-1.56291359120663,-1.72057049796759,-1.72230235298345,-1.72304203279493,-1.70268259205663,-1.72577721163692,-1.71838697459254,-1.67993215285934,-1.69935571289746,-1.53421097091971
mmu-miR-6965-3p,-1.55995291956421,-1.55107953581421,-1.56234492076103,-1.55285782136611,-1.56464640301939,-1.56589222137453,-1.56321693504148,-1.56472342536857,-1.56536685133143,-1.54765676575481,-1.37076299967594,-1.42150110566499,-1.52786682013357,-1.5447628102985,-1.54092464647457
mmu-miR-6966-3p,-2.09052034726735,-2.08052066375015,-2.0932159654909,-2.08252466732119,-2.0958095751952,-2.09721352543812,-2.09419866465872,-2.0958963740013,-2.09662147010631,-2.07666344103665,-2.09930272149926,-2.09205819215981,-1.89679818926187,-2.07340215543341,-2.06907681297017
mmu-miR-6967-3p,0.14676430560016,0.157010682554446,0.144195698602973,0.154870058784668,0.574322424845563,0.416146946483418,0.58707175481759,0.338621660278468,0.496622169928762,0.431246791841669,0.13871196831302,0.145288513773806,0.188050654521983,0.448621095320936,0.169976287909174
mmu-miR-6968-3p,0.244265455165896,0.25479312890966,0.241630882282088,0.494348934079435,0.592767884116733,0.426469573333511,0.603777892021683,0.239099932346433,0.51149187800104,0.259152725964511,0.699780672813189,0.449072538436579,0.286857385690742,0.54163089663932,0.268155403238132
mmu-miR-6970-3p,-0.83659916804313,-0.83029491334618,-0.621761283275308,-0.832108449292563,-0.839350837407405,-0.84005076170768,-0.451835231086863,-0.839394484251061,-0.839757173930054,-0.823174475011577,-0.841068318957071,-0.83741772653892,-0.782005163314947,-0.295141985127891,-0.809169549362385
mmu-miR-6970-5p,-1.40952347123599,-1.394680563907,-1.41352467901598,-1.39765518197774,-1.19870388097064,-1.20454232373047,-1.41498333644801,-1.41750331044519,-1.41857959793697,-1.38895514277889,-1.42008580988946,-1.41180615240144,-1.12197436691662,-1.38411429357611,-1.37769402465084
mmu-miR-6971-3p,-0.324648099722282,-0.317338277572157,-0.326476852556878,-0.318867235122976,-0.328177452636856,0.0216659397590684,-0.32712803740605,-0.328233358284572,-0.0513665805061918,-0.0439565337998929,-0.145852124542551,-0.115887385325826,-0.278818743052453,-0.311669208825082,-0.00475474771891274
mmu-miR-6972-3p,3.68859313510566,3.90066589247405,3.75595235989658,3.35884493419029,4.38994674286356,4.06365044270603,4.33940558496008,4.27785649731325,4.85051659837215,4.44713226716712,4.63148826527294,4.40971669358003,3.91855582961623,4.8807562520022,4.51183411794039
mmu-miR-6973a-3p,-2.0810967330043,-2.0774036738371,-2.08209227227058,-2.07814378763635,-2.08305013799485,-2.08356864153608,-2.08245520037367,-2.08308219432203,-2.08334998507892,-2.07597913358265,-2.02614929354876,-2.08166468619683,-2.06774265444977,-2.07477468339448,-2.07317725827521
mmu-miR-6975-3p,0.804556762607017,0.961817624259719,0.586821013392661,1.0417165031975,0.779499195092851,0.932106654262757,0.786976621016464,0.5834952742329,0.775782304852447,1.08948927725047,0.763755305586488,1.04444210935808,0.645747768483814,0.614711705334227,0.62147916288854
mmu-miR-6976-3p,1.00998866037753,0.991486593953227,0.818905828261777,0.626129707917908,0.892406293927702,1.16125863693833,0.814192928923359,0.806170044997904,0.606587403873078,0.635119632115697,0.603229200515062,1.07509464743889,0.672716337047612,1.14865456188607,0.647396137310377
mmu-miR-6978-3p,3.95121055084658,4.58120012230604,4.19364514335573,4.43457564841375,4.77200778982093,4.44971594947457,4.76641691679116,4.57553253570153,4.62907034023776,4.88002980340736,5.04399989920762,5.36081293247665,3.32507018203144,3.15623271960875,3.19379925434685
mmu-miR-6978-5p,-1.05318829897569,-1.04146044615004,-0.849192759435433,-1.04462792502397,-1.055295837141,-0.864925339625897,-1.05466952279972,-1.05532919457663,-1.05560629533054,-0.561657685647913,-1.05660672340267,-1.05381617753113,-1.00011400072321,-1.03020910656511,-1.0233725763948
mmu-miR-6979-3p,1.84622951694524,1.9103330443796,2.00101370346474,2.46713526293962,2.2446170264356,1.89071177708724,2.13709566390274,2.35332413567601,2.34431094352399,1.93646590991611,2.20559607172677,2.50392344626298,2.09992857334715,1.68315226150846,1.69738267833303
mmu-miR-6980-3p,0.0560546290512305,0.0658395387655623,0.0536005441222558,0.0637959571841649,0.0513160772724967,0.244148894353782,0.425642364861793,0.0512409381331565,0.547572235704809,0.455721801409275,0.235343282892357,0.26681753221963,0.0973184660867007,0.359406731537879,0.0782096310055375
mmu-miR-6981-3p,-1.71329952914891,-1.56554269900986,-1.71567652100788,-1.70624895129891,-1.71796356191696,-1.71920156300652,-1.71654306356993,-1.71804010096601,-1.57974036442747,-1.70108053129037,-1.72104381276792,-1.71465559832733,-1.68141476369223,-1.69820473483634,-1.69439065473679
mmu-miR-6983-3p,0.132626610322913,-0.0425621305307826,-0.209303554535357,-0.411470730536278,-0.22026353517421,-0.226059746717434,-0.419539360537907,-0.420620817346775,-0.421075384471357,-0.407030708280112,-0.422717987766854,-0.41814182845232,-0.368939295403701,-0.404459920401376,-0.400732914586752
mmu-miR-6984-3p,-2.08145550686342,-2.07752258516062,-2.08251570595828,-2.07831076901899,-2.08353578463148,-2.08408796474503,-2.08290220607879,-2.08356992300273,-2.02188470731963,-2.07600552165592,-2.08490965520315,-2.08206034836092,-2.0672340868996,-2.07472284296855,-2.07302166580465
mmu-miR-6984-5p,-1.44513725783966,-1.43328902076711,-1.44833119129912,-1.43566348685527,-1.45140425882145,-1.12921482766262,-1.44949555342032,-1.45150710335952,-1.45236624160503,-1.24202802763354,-1.45435833316171,-1.44695939059369,-1.40229410763921,-1.42485457641749,-1.41972964592981
mmu-miR-6985-3p,2.62257463171385,2.88185447365012,2.77883889424902,2.5484625668716,2.5654870900691,2.96891026979565,2.58262572493945,2.79858291371452,2.25441410485179,2.69852465137464,2.75470690615826,3.1711216620763,3.06747084539872,2.42356051710372,2.68656501538225
mmu-miR-6985-5p,-2.0810967330043,-2.0774036738371,-2.08209227227058,-2.07814378763635,-2.08305013799485,-2.08356864153608,-2.08245520037367,-2.08308219432203,-2.08334998507892,-2.07597913358265,-2.02614929354876,-2.08166468619683,-2.06774265444977,-2.07477468339448,-2.07317725827521
mmu-miR-6986-3p,-1.41583671214674,-1.40579197602402,-1.41854447521709,-1.40780500843904,-1.26986016335596,-1.2742352540971,-1.41953160184083,-1.42123696004841,-1.42196532300369,-1.4019173749672,-1.28057865974794,-1.41738148565041,-1.37951500995641,-1.39864139595756,-1.3942965660828
mmu-miR-6986-5p,0.443378914997811,0.912454395956707,0.734778990372707,0.896493064888457,0.437285458957209,0.711253659236392,0.439098813307965,0.43718881841276,0.714673873843739,0.730062315251768,0.618824034052386,0.741780378973087,0.49399548047437,0.748066340990153,0.47185403352936
mmu-miR-6988-3p,4.14164480860278,4.0106155087573,4.318643917068,3.87490579294737,3.94137760406437,4.18585375233138,4.21028779713914,4.29636869551895,4.36201761386737,4.31205460467168,4.57040370396945,4.21739317445493,4.01246056972268,4.1812362948346,4.53579341004566
mmu-miR-6989-3p,3.70413144159045,4.17069536354937,3.86549582368771,4.13545097946179,4.51829492574024,4.34245150052833,3.80367107073998,4.02541392885516,4.56881593162767,4.28553998640035,4.27592845402234,4.66309160403094,4.27661378975578,4.34546518490106,4.67908430257554
mmu-miR-6990-3p,-0.210398236827209,-0.199365266757106,-0.213205338533747,-0.201648835559881,0.113615927427153,0.192528211402482,-0.214209590234039,-0.215919927065941,0.011548288874437,-0.194879991602305,-0.219255453322123,0.0337862976574723,0.69547147332617,-0.191004841244799,-0.185766636110796
mmu-miR-6990-5p,1.51667197810184,1.55395610823752,1.50706971764573,1.54629223345105,1.72811846423846,2.05979419297402,2.01518905515565,2.44167354340142,2.3232624225492,1.86719501858554,2.23026966469476,1.51116855216017,2.2054090748785,3.28008910678104,2.48714633831514
mmu-miR-6991-3p,-1.37428665656538,-1.36046806051268,-1.37801174039222,-1.14550005832664,-1.38159585830561,-1.38225669831666,-1.37936973565459,-1.18027743555781,-1.38206611173929,-1.35513775156125,-1.38291683727298,-1.37641180955887,-1.32431870077413,-1.35063097009299,-1.12691642348133
mmu-miR-6991-5p,-2.0821152490773,-2.07774113476955,-2.08329438061877,-2.07861773658178,-2.08442889105571,-2.08504301437615,-2.08372423807204,-2.08446685904729,-2.08478403441009,-2.07605388806516,-2.08595688153674,-2.01386574278149,-2.06629847944875,-2.07462731931483,-2.0727353052004
mmu-miR-6993-3p,-2.08485691686418,-2.07864841071703,-2.08653054606279,-2.07989263694362,-2.08814084120511,-2.08901251216333,-2.08714067475474,-2.08819473200278,-2.08864492261306,-1.97842716731112,-2.09030963187376,-2.08581171902884,-2.06240699796453,-2.07422874057778,-2.07154326405991
mmu-miR-6994-3p,-0.556915773797236,-0.551044463435644,-0.358419611167671,-0.312135098235683,-0.368832295663916,-0.560456188066943,-0.558901055985738,-0.55978479391172,-0.372025053373484,-0.548604541101863,-0.561495543201973,-0.353667032367583,-0.509673670834519,-0.268593682678508,-0.538410114132278
mmu-miR-6994-5p,-2.01093245748639,-2.07781960916222,-2.08357409129662,-2.07872797691765,-2.08474971366558,-2.08538609133941,-2.08401952575106,-2.08478905752594,-2.08511772656172,-2.0760712206917,-2.0863330748499,-2.08304929983554,-2.06596229950917,-2.07459295651789,-2.07263238035844
mmu-miR-6995-3p,-0.985585480296997,-0.847065857329323,-1.18752679582502,-1.17549453680062,-1.18832323245318,-1.18874195974464,-1.18783205491616,-1.00598527969339,-1.18856644067835,-1.1674181681683,-1.1893489691993,-1.18716168739867,-1.136687695742,-1.16292433983471,-1.15696431398035
mmu-miR-6996-5p,2.39880494389264,2.79290438249936,2.44248396712851,2.39487152584776,2.415519220637,2.1018736415831,2.43220042594538,2.41462666797778,2.73645846737019,2.70524835588446,2.94115603247152,2.8472371331529,2.07441363194747,2.48448449085195,2.29962554474489
mmu-miR-6997-3p,-1.59440742487211,-1.58571274660329,-1.59675125236915,-1.5874552183795,-1.59900638393356,-1.28297221417139,-1.59760570472102,-1.59908185509141,-1.59971232277933,-1.58235890940961,-1.60204365838404,-1.5957445738473,-1.56296752332941,-1.57952323675915,-1.57576237162221
mmu-miR-6997-5p,-0.185997354334124,-0.178086270658221,0.01582567363035,-0.179741384275636,-0.189815472061389,-0.000885818630834812,0.097913289918362,0.00453304666582971,0.160846733144242,-0.174808351765348,-0.192192961250266,0.336901688084345,-0.142653385373345,-0.171947382961424,-0.168037241158364
mmu-miR-6998-3p,-2.08145550686342,-2.07752258516062,-2.08251570595828,-2.07831076901899,-2.08353578463148,-2.08408796474503,-2.08290220607879,-2.08356992300273,-2.02188470731963,-2.07600552165592,-2.08490965520315,-2.08206034836092,-2.0672340868996,-2.07472284296855,-2.07302166580465
mmu-miR-6999-3p,-1.89559773867046,-1.88946908447514,-1.75239755044327,-1.89069730783561,-1.8988394261573,-1.89969988594399,-1.8978521235491,-1.89889262382762,-1.89933702422073,-1.88710505124102,-1.9009803224881,-1.89654026045485,-1.87343656392279,-1.88510625881323,-1.8824553220923
mmu-miR-700-3p,6.54711123631393,6.47322149323128,6.68203646601979,6.71069058498303,6.73356360733466,6.50015557048747,6.99996068539782,6.84100485317321,6.81696499005861,6.58909055023864,6.76928798488499,6.68707527587189,6.73938585864695,6.20571829425582,6.44788165889183
mmu-miR-700-5p,7.87980542436941,7.85622263751158,7.78259603626805,8.07052839805711,7.50666532876893,7.62672378869445,7.80757503951239,7.86712002624507,7.84867520139494,7.72369788699619,7.77445727378657,7.64670865650068,7.58363783072973,7.3378350501157,7.38558344685144
mmu-miR-7000-3p,-0.904319864476436,-1.08403470324851,-0.914349486543897,-1.08677704922892,-0.923675399224749,-1.09719682786146,-1.0963330155792,-1.09682431645279,-1.09703031973216,-1.0787563497781,-1.09777223300449,-0.910083760746671,-1.04823769782766,-1.07429349672022,-1.06837455241824
